SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2015;19LO;00;Linde College;0098;WESTSTELLINGWERF;WOLVEGA;Friesland;VWO;1031;kumu;kunst (muziek);;0;0;7;7,1;5;7,1;5;6,8;5;6,8;7,1;,0
2015;19LO;00;Linde College;0098;WESTSTELLINGWERF;WOLVEGA;Friesland;VWO;1035;nlt;natuur, leven en technologie;;0;0;3;6,6;0;,0;0;,0;0;,0;6,3;,0
2015;19LO;00;Linde College;0098;WESTSTELLINGWERF;WOLVEGA;Friesland;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;4;7,5;0;,0;0;,0;0;,0;7,3;,0
2015;19LO;00;Linde College;0098;WESTSTELLINGWERF;WOLVEGA;Friesland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,8
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0131;ak;aardrijkskunde;;0;0;17;6,9;17;6,9;17;6,6;17;6,6;6,7;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0161;in;informatica;;0;0;17;7,8;0;,0;0;,0;0;,0;7,9;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0251;m&o;management en organisatie;;0;0;30;7,0;30;7,0;30;6,1;30;6,1;6,6;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0260;mu;muziek;;0;0;9;7,8;9;7,8;9;8,1;9;8,1;7,9;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0270;te;tekenen;;0;0;12;6,9;12;6,9;12;7,3;12;7,3;7,3;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0301;anw;algemene natuurwetenschappen;;0;0;101;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;43;43;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;58;58;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;102;7,1;102;7,1;102;6,1;102;6,1;6,6;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1002;entl;Engelse taal en literatuur;;0;0;102;7,0;102;7,0;102;6,9;102;6,9;7,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1003;fatl;Franse taal en literatuur;;0;0;47;7,2;47;7,2;47;7,4;47;7,4;7,3;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1004;dutl;Duitse taal en literatuur;;0;0;47;7,2;47;7,2;47;6,6;47;6,6;6,9;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;17;7,8;17;7,8;17;6,8;17;6,8;7,2;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1018;biol;biologie;;0;0;52;6,7;52;6,7;52;6,4;52;6,4;6,6;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1019;maat;maatschappijleer;;0;0;102;6,8;0;,0;0;,0;0;,0;6,9;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1020;ckv;culturele en kunstzinnige vorming;G;26;26;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1020;ckv;culturele en kunstzinnige vorming;V;52;52;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1021;ges;geschiedenis;;0;0;49;5,9;49;5,9;49;6,0;49;6,0;6,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1022;econ;economie;;0;0;50;6,7;50;6,7;50;6,5;50;6,5;6,7;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1023;nat;natuurkunde;;0;0;52;6,5;52;6,5;52;6,5;52;6,5;6,5;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1024;wisA;wiskunde A;;0;0;55;7,2;55;7,2;55;6,9;55;6,9;7,1;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1025;wisB;wiskunde B;;0;0;45;6,9;45;6,9;45;7,5;45;7,5;7,2;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1026;wisC;wiskunde C;;0;0;2;5,0;2;5,0;2;5,0;2;5,0;5,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1027;wisD;wiskunde D;;0;0;11;7,8;0;,0;0;,0;0;,0;7,9;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1028;schk;scheikunde;;0;0;54;6,7;54;6,7;54;6,8;54;6,8;6,9;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1034;maw;maatschappijwetenschappen;;0;0;29;6,7;29;6,7;29;6,6;29;6,6;6,7;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;16;7,2;16;7,2;16;7,7;16;7,7;7,4;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1051;grkc;Griekse taal en literatuur met kcv;;0;0;9;6,7;9;6,7;9;6,7;9;6,7;6,7;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;102;6,9;0;,0;0;,0;0;,0;7,0;,0
2015;19PV;00;Graaf Huyn College;1883;SITTARD-GELEEN;GELEEN;Limburg;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,1
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0131;ak;aardrijkskunde;;0;0;19;6,9;19;6,9;19;6,9;19;6,9;7,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0161;in;informatica;;0;0;23;7,2;0;,0;0;,0;0;,0;7,2;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0251;m&o;management en organisatie;;0;0;32;6,4;32;6,4;32;6,2;32;6,2;6,4;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0270;te;tekenen;;0;0;25;6,8;25;6,8;25;7,1;25;7,1;7,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;93;7,0;0;,0;0;,0;0;,0;7,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;27;27;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;68;68;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;0371;kcv;klassieke culturele vorming;;0;0;2;7,5;0;,0;0;,0;0;,0;7,5;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;95;6,5;95;6,5;95;6,0;95;6,0;6,3;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1002;entl;Engelse taal en literatuur;;0;0;95;7,2;95;7,2;95;7,2;95;7,2;7,2;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1003;fatl;Franse taal en literatuur;;0;0;16;6,3;16;6,3;16;6,7;16;6,7;6,5;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;63;6,3;63;6,3;63;6,2;63;6,2;6,3;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1018;biol;biologie;;0;0;49;6,7;49;6,7;49;6,0;49;6,0;6,3;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1019;maat;maatschappijleer;;0;0;93;7,1;0;,0;0;,0;0;,0;7,1;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;30;30;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;41;41;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1021;ges;geschiedenis;;0;0;35;6,5;35;6,5;35;6,3;35;6,3;6,4;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1022;econ;economie;;0;0;39;6,6;39;6,6;39;6,7;39;6,7;6,7;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1023;nat;natuurkunde;;0;0;46;6,8;46;6,8;46;6,5;46;6,5;6,6;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1024;wisA;wiskunde A;;0;0;48;6,7;48;6,7;48;6,9;48;6,9;6,8;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1025;wisB;wiskunde B;;0;0;45;6,8;45;6,8;45;6,7;45;6,7;6,8;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1026;wisC;wiskunde C;;0;0;2;6,0;2;6,0;2;5,8;2;5,8;6,0;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1028;schk;scheikunde;;0;0;60;6,8;60;6,8;60;6,4;60;6,4;6,6;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1034;maw;maatschappijwetenschappen;;0;0;26;6,8;26;6,8;26;6,1;26;6,1;6,5;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1035;nlt;natuur, leven en technologie;;0;0;24;7,1;0;,0;0;,0;0;,0;7,1;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;17;6,5;17;6,5;17;6,7;17;6,7;6,7;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1051;grkc;Griekse taal en literatuur met kcv;;0;0;8;6,5;8;6,5;8;6,2;8;6,2;6,5;,0
2015;19QA;00;Koningin Wilhelmina College;0216;CULEMBORG;CULEMBORG;Gelderland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;27;6,7;27;6,7;27;6,6;27;6,6;6,7;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;0161;in;informatica;;0;0;16;8,0;0;,0;0;,0;0;,0;8,0;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;0251;m&o;management en organisatie;;0;0;27;6,6;27;6,6;27;6,3;27;6,3;6,6;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;0301;anw;algemene natuurwetenschappen;;0;0;47;7,6;0;,0;0;,0;0;,0;7,6;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;16;16;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;40;40;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;57;6,6;57;6,6;57;6,0;57;6,0;6,4;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;57;7,0;57;7,0;57;6,4;57;6,4;6,8;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;11;6,6;11;6,6;11;6,6;11;6,6;6,6;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;45;6,8;45;6,8;45;5,9;45;5,9;6,4;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1018;biol;biologie;;0;0;33;6,5;33;6,5;33;6,4;33;6,4;6,5;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;47;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;V;41;41;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;27;6,7;27;6,7;27;6,3;27;6,3;6,5;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1022;econ;economie;;0;0;36;6,6;36;6,6;36;6,8;36;6,8;6,8;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;31;6,7;31;6,7;31;6,0;31;6,0;6,4;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1024;wisA;wiskunde A;;0;0;31;7,0;31;7,0;31;6,7;31;6,7;6,8;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;23;6,1;23;6,1;23;6,5;23;6,5;6,3;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1026;wisC;wiskunde C;;0;0;3;5,6;3;5,6;3;6,3;3;6,3;5,7;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;33;6,8;33;6,8;33;6,1;33;6,1;6,5;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;6;6,7;6;6,7;6;6,5;6;6,5;6,5;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1031;kumu;kunst (muziek);;0;0;3;7,9;3;7,9;3;5,8;3;5,8;7,0;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;6;6,4;6;6,4;6;6,2;6;6,2;6,2;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;6;7,6;0;,0;0;,0;0;,0;7,5;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;57;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;19RX;00;Merletcollege;1684;CUIJK;CUIJK;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,2
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;17;6,5;17;6,5;17;5,8;17;5,8;6,2;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;14;6,9;14;6,9;14;7,0;14;7,0;7,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;40;6,9;0;,0;0;,0;0;,0;7,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;8;8;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;32;32;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0371;kcv;klassieke culturele vorming;;0;0;5;6,8;0;,0;0;,0;0;,0;6,8;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;40;6,6;40;6,6;40;6,5;40;6,5;6,5;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;40;7,7;40;7,7;40;7,5;40;7,5;7,6;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;17;6,7;17;6,7;17;7,2;17;7,2;7,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;25;6,4;25;6,4;25;6,0;25;6,0;6,3;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1018;biol;biologie;;0;0;25;6,5;25;6,5;25;6,7;25;6,7;6,7;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;40;7,4;0;,0;0;,0;0;,0;7,4;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;35;35;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;12;7,3;12;7,3;12;6,7;12;6,7;7,2;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1022;econ;economie;;0;0;26;7,0;26;7,0;26;6,7;26;6,7;6,8;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;27;7,0;27;7,0;27;6,7;27;6,7;6,9;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;11;6,7;11;6,7;11;7,2;11;7,2;7,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;27;6,9;27;6,9;27;7,1;27;7,1;7,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1026;wisC;wiskunde C;;0;0;2;5,8;2;5,8;2;5,7;2;5,7;5,5;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1027;wisD;wiskunde D;;0;0;7;7,2;0;,0;0;,0;0;,0;7,3;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1028;schk;scheikunde;;0;0;28;6,7;28;6,7;28;6,7;28;6,7;6,7;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;3;7,7;3;7,7;3;6,9;3;6,9;7,0;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1032;kudr;kunst (drama);;0;0;7;6,9;7;6,9;7;6,0;7;6,0;6,6;,0
2015;19TI;00;Solyvius College;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,5
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;36;6,4;36;6,4;36;6,3;36;6,3;6,4;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;36;6,8;36;6,8;36;6,1;36;6,1;6,4;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;67;6,6;0;,0;0;,0;0;,0;6,6;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;70;70;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0371;kcv;klassieke culturele vorming;;0;0;6;7,4;0;,0;0;,0;0;,0;7,7;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;70;6,7;70;6,7;70;6,1;70;6,1;6,4;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;70;6,7;70;6,7;70;6,8;70;6,8;6,8;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;25;6,7;25;6,7;25;6,4;25;6,4;6,5;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;48;6,0;48;6,0;48;5,9;48;5,9;6,0;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;2;7,4;2;7,4;2;6,7;2;6,7;7,0;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1018;biol;biologie;;0;0;42;6,4;42;6,4;42;6,2;42;6,2;6,3;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;69;6,8;0;,0;0;,0;0;,0;6,9;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;64;64;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;31;6,2;31;6,2;31;5,9;31;5,9;6,1;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1022;econ;economie;;0;0;57;6,4;57;6,4;57;6,5;57;6,5;6,4;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;32;6,2;32;6,2;32;6,4;32;6,4;6,3;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;38;6,6;38;6,6;38;6,6;38;6,6;6,7;,0
2015;19TI;05;Haarlemmermeerlyceum Zuidrand;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;30;6,5;30;6,5;30;6,0;30;6,0;6,3;,0
