SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;173;6,4;173;6,4;173;6,5;173;6,5;6,5
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1002;entl;Engelse taal en literatuur;;0;0;173;6,1;173;6,1;173;5,8;173;5,8;6,0
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1003;fatl;Franse taal en literatuur;;0;0;64;6,4;64;6,4;64;6,0;64;6,0;6,2
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;57;6,3;57;6,3;57;6,0;57;6,0;6,3
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1018;biol;biologie;;0;0;62;6,4;62;6,4;62;6,2;62;6,2;6,3
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1019;maat;maatschappijleer;;0;0;173;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;108;108;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;65;65;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1021;ges;geschiedenis;;0;0;121;6,0;121;6,0;121;6,3;121;6,3;6,2
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1022;econ;economie;;0;0;91;6,2;91;6,2;91;6,3;91;6,3;6,3
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1023;nat;natuurkunde;;0;0;40;6,2;40;6,2;40;7,0;40;7,0;6,6
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1024;wisA;wiskunde A;;0;0;104;6,6;104;6,6;104;6,8;104;6,8;6,7
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1025;wisB;wiskunde B;;0;0;38;6,1;38;6,1;38;6,2;38;6,2;6,2
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1028;schk;scheikunde;;0;0;52;6,1;52;6,1;52;6,4;52;6,4;6,4
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1035;nlt;natuur, leven en technologie;;0;0;18;6,5;0;0,0;0;0,0;0;0,0;6,6
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;40;6,9;0;0,0;0;0,0;0;0,0;6,9
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1060;gds;godsdienst;;0;0;173;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;23VL;00;SGM Pieter Zandt;0166;KAMPEN;KAMPEN;Overijssel;HAVO;1072;rms;religie, mens en samenleving;;0;0;17;6,9;0;0,0;0;0,0;0;0,0;6,8
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;14;5,2;14;5,2;14;6,3;14;6,3;5,7
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;14;14;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;18;18;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;32;5,2;32;5,2;32;6,3;32;6,3;5,7
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;32;6,0;32;6,0;32;6,4;32;6,4;6,2
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;16;5,8;16;5,8;16;6,5;16;6,5;6,2
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;3;6,2;3;6,2;3;6,6;3;6,6;6,3
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;16;5,9;16;5,9;16;5,8;16;5,8;5,8
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;32;7,1;0;0,0;0;0,0;0;0,0;7,2
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;6;6;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;26;26;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;22;6,0;22;6,0;22;6,0;22;6,0;6,0
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1022;econ;economie;;0;0;25;6,6;25;6,6;25;6,2;25;6,2;6,4
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;11;5,6;11;5,6;11;5,1;11;5,1;5,5
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;28;6,2;28;6,2;28;6,2;28;6,2;6,2
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;11;6,1;11;6,1;11;6,0;11;6,0;6,3
2011;23YU;02;NC- locatie Montfort College;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;15;6,0;15;6,0;15;6,4;15;6,4;6,3
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;92;6,0;92;6,0;92;5,7;92;5,7;5,8
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;0161;in;informatica;;0;0;25;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;61;5,8;61;5,8;61;5,8;61;5,8;5,9
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;0311;fi;filosofie;;0;0;34;6,3;34;6,3;34;6,6;34;6,6;6,6
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;10;10;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;148;148;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;158;6,5;158;6,5;158;6,1;158;6,1;6,4
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;158;6,3;158;6,3;158;6,1;158;6,1;6,2
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;37;6,2;37;6,2;37;6,3;37;6,3;6,3
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;58;5,9;58;5,9;58;5,5;58;5,5;5,8
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;69;6,0;69;6,0;69;6,1;69;6,1;6,1
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;158;7,0;0;0,0;0;0,0;0;0,0;7,1
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;4;4;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;154;154;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;104;6,1;104;6,1;104;6,4;104;6,4;6,3
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1022;econ;economie;;0;0;79;6,2;79;6,2;79;5,8;79;5,8;6,0
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;33;6,5;33;6,5;33;6,5;33;6,5;6,6
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;97;6,0;97;6,0;97;6,0;97;6,0;6,1
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;37;5,8;37;5,8;37;6,3;37;6,3;6,1
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;54;6,0;54;6,0;54;6,3;54;6,3;6,1
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;28;6,2;28;6,2;28;5,6;28;5,6;6,0
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1031;kumu;kunst (muziek);;0;0;19;6,3;17;6,3;17;5,8;17;5,8;6,2
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;42;6,3;42;6,3;42;6,1;42;6,1;6,2
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;26;5,9;0;0,0;0;0,0;0;0,0;5,9
2011;24PY;05;Stedelijk Dalton Lyceum;0505;DORDRECHT;DORDRECHT;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;39;6,6;0;0,0;0;0,0;0;0,0;6,7
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;0131;ak;aardrijkskunde;;0;0;64;6,3;64;6,3;64;6,2;64;6,2;6,2
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;0251;m&o;management en organisatie;;0;0;19;6,4;19;6,4;19;6,1;19;6,1;6,3
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;0353;lo;lichamelijke opvoeding;G;33;33;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;0353;lo;lichamelijke opvoeding;V;100;100;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;136;6,4;136;6,4;136;6,3;136;6,3;6,3
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;136;6,7;136;6,7;136;6,5;136;6,5;6,7
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;18;6,5;18;6,5;18;6,7;18;6,7;6,5
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;17;6,1;17;6,1;17;6,1;17;6,1;6,0
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1005;sptl;Spaanse taal en literatuur;;0;0;26;7,4;26;7,4;26;7,0;26;7,0;7,3
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1018;biol;biologie;;0;0;49;5,9;49;5,9;49;6,2;49;6,2;6,1
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1019;maat;maatschappijleer;;0;0;136;7,1;0;0,0;0;0,0;0;0,0;7,1
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;39;39;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;97;97;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1021;ges;geschiedenis;;0;0;77;6,4;77;6,4;77;6,4;77;6,4;6,4
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1022;econ;economie;;0;0;70;6,0;70;6,0;70;6,1;70;6,1;6,0
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1023;nat;natuurkunde;;0;0;42;6,2;42;6,2;42;6,9;42;6,9;6,6
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1024;wisA;wiskunde A;;0;0;84;6,4;84;6,4;84;6,1;84;6,1;6,3
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1025;wisB;wiskunde B;;0;0;45;6,5;45;6,5;45;6,1;45;6,1;6,4
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1028;schk;scheikunde;;0;0;59;6,6;59;6,6;59;7,0;59;7,0;6,8
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;26;7,0;26;7,0;26;5,5;26;5,5;6,2
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1031;kumu;kunst (muziek);;0;0;19;6,7;19;6,7;19;5,4;19;5,4;6,0
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;15;6,3;15;6,3;15;7,2;15;7,2;6,7
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;30;6,4;0;0,0;0;0,0;0;0,0;6,4
2011;24RW;00;O V C;0034;ALMERE;ALMERE;Flevoland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;20;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;0131;ak;aardrijkskunde;;0;0;17;6,2;17;6,2;17;6,1;17;6,1;6,1
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;0353;lo;lichamelijke opvoeding;G;6;6;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;0353;lo;lichamelijke opvoeding;V;14;14;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;20;7,1;20;7,1;20;6,6;20;6,6;6,9
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;20;7,3;20;7,3;20;6,6;20;6,6;7,0
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;3;5,8;3;5,8;3;5,7;3;5,7;5,3
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;6;6,0;6;6,0;6;5,6;6;5,6;5,8
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1018;biol;biologie;;0;0;12;6,1;12;6,1;12;5,9;12;5,9;6,1
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1019;maat;maatschappijleer;;0;0;20;7,1;0;0,0;0;0,0;0;0,0;7,1
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;9;9;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;11;11;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1021;ges;geschiedenis;;0;0;16;7,0;16;7,0;16;6,1;16;6,1;6,6
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1022;econ;economie;;0;0;15;6,1;15;6,1;15;6,4;15;6,4;6,3
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1023;nat;natuurkunde;;0;0;2;6,5;2;6,5;2;6,1;2;6,1;6,5
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1024;wisA;wiskunde A;;0;0;17;6,4;17;6,4;17;5,2;17;5,2;5,9
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1025;wisB;wiskunde B;;0;0;1;5,7;1;5,7;1;6,0;1;6,0;6,0
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1028;schk;scheikunde;;0;0;5;6,2;5;6,2;5;5,3;5;5,3;6,0
2011;24RW;04;O V C locatie MLF;0034;ALMERE;ALMERE;Flevoland;HAVO;1032;kudr;kunst (drama);;0;0;9;7,1;9;7,1;9;7,0;9;7,0;6,9
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;0131;ak;aardrijkskunde;;0;0;47;6,2;47;6,2;47;6,6;47;6,6;6,4
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;0251;m&o;management en organisatie;;0;0;30;6,3;30;6,3;30;6,5;30;6,5;6,4
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;0353;lo;lichamelijke opvoeding;G;48;48;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;0353;lo;lichamelijke opvoeding;V;56;56;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;104;6,6;104;6,6;104;6,3;104;6,3;6,5
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;104;6,5;104;6,5;104;6,5;104;6,5;6,5
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;21;6,2;21;6,2;21;6,2;21;6,2;6,3
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;23;6,2;23;6,2;23;6,3;23;6,3;6,3
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1018;biol;biologie;;0;0;53;6,2;53;6,2;53;6,1;53;6,1;6,2
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1019;maat;maatschappijleer;;0;0;104;6,3;0;0,0;0;0,0;0;0,0;6,3
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;56;56;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;48;48;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1021;ges;geschiedenis;;0;0;64;6,1;64;6,1;64;6,6;64;6,6;6,4
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1022;econ;economie;;0;0;77;6,1;77;6,1;77;6,3;77;6,3;6,3
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1023;nat;natuurkunde;;0;0;33;6,4;33;6,4;33;7,5;33;7,5;7,0
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1024;wisA;wiskunde A;;0;0;74;6,3;74;6,3;74;7,3;74;7,3;6,8
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1025;wisB;wiskunde B;;0;0;20;6,0;20;6,0;20;6,4;20;6,4;6,4
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1027;wisD;wiskunde D;;0;0;4;6,3;0;0,0;0;0,0;0;0,0;6,5
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1028;schk;scheikunde;;0;0;40;6,6;40;6,6;40;6,9;40;6,9;6,8
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;28;7,3;28;7,3;28;6,9;28;6,9;7,1
2011;24TF;00;Staring College;0262;LOCHEM;LOCHEM;Gelderland;HAVO;1031;kumu;kunst (muziek);;0;0;6;6,8;6;6,8;6;6,5;6;6,5;6,7
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;24;6,6;24;6,6;24;6,6;24;6,6;6,6
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;0161;in;informatica;;0;0;12;7,3;0;0,0;0;0,0;0;0,0;7,3
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;0251;m&o;management en organisatie;;0;0;38;6,1;38;6,1;38;6,4;38;6,4;6,2
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;0270;te;tekenen;;0;0;23;6,8;23;6,8;23;7,2;23;7,2;7,0
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;32;32;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;68;68;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;100;6,5;100;6,5;100;6,6;100;6,6;6,5
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;100;6,6;100;6,6;100;6,3;100;6,3;6,5
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;45;6,3;45;6,3;45;6,2;45;6,2;6,2
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;33;5,8;33;5,8;33;5,7;33;5,7;5,8
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1018;biol;biologie;;0;0;27;6,3;27;6,3;27;6,3;27;6,3;6,4
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1019;maat;maatschappijleer;;0;0;100;6,6;0;0,0;0;0,0;0;0,0;6,6
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;88;88;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;12;12;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1021;ges;geschiedenis;;0;0;67;6,1;67;6,1;67;6,6;67;6,6;6,4
2011;24TG;00;Casparuscollege;0457;WEESP;WEESP;Noord-Holland;HAVO;1022;econ;economie;;0;0;63;6,2;63;6,2;63;5,9;63;5,9;6,1
