SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2014;03FO;00;CVO 't Gooi;0402;HILVERSUM;HILVERSUM;Noord-Holland;HAVO;1036;hndv;handvaardigheid;;0;0;20;7,2;20;7,2;20;6,0;20;6,0;6,7;,0
2014;03FO;00;CVO 't Gooi;0402;HILVERSUM;HILVERSUM;Noord-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;20;7,2;0;,0;0;,0;0;,0;7,2;,0
2014;03FO;00;CVO 't Gooi;0402;HILVERSUM;HILVERSUM;Noord-Holland;HAVO;1060;gds;godsdienst;;0;0;104;6,6;0;,0;0;,0;0;,0;6,6;,0
2014;03FO;00;CVO 't Gooi;0402;HILVERSUM;HILVERSUM;Noord-Holland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,9
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;0131;ak;aardrijkskunde;;0;0;53;6,6;53;6,6;53;6,8;53;6,8;6,7;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;0161;in;informatica;;0;0;17;6,4;0;,0;0;,0;0;,0;6,5;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;0251;m&o;management en organisatie;;0;0;40;6,7;40;6,7;40;6,4;40;6,4;6,5;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;0260;mu;muziek;;0;0;16;6,7;16;6,7;16;6,4;16;6,4;6,7;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;0270;te;tekenen;;0;0;22;6,6;22;6,6;22;5,9;22;5,9;6,3;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;35;35;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;122;122;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;162;6,3;162;6,3;162;6,6;162;6,6;6,5;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;162;6,4;162;6,4;162;6,3;162;6,3;6,4;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;36;6,4;36;6,4;36;6,6;36;6,6;6,6;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;58;6,6;58;6,6;58;6,8;58;6,8;6,8;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1018;biol;biologie;;0;0;37;6,3;37;6,3;37;6,5;37;6,5;6,5;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1019;maat;maatschappijleer;;0;0;162;6,8;0;,0;0;,0;0;,0;6,9;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;45;45;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;117;117;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1021;ges;geschiedenis;;0;0;104;6,4;104;6,4;104;6,3;104;6,3;6,4;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1022;econ;economie;;0;0;95;6,6;95;6,6;95;6,9;95;6,9;6,7;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1023;nat;natuurkunde;;0;0;48;6,8;48;6,8;48;7,0;48;7,0;6,9;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1024;wisA;wiskunde A;;0;0;90;6,9;90;6,9;90;6,8;90;6,8;6,9;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1025;wisB;wiskunde B;;0;0;53;6,6;53;6,6;53;7,5;53;7,5;7,2;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1028;schk;scheikunde;;0;0;58;6,2;58;6,2;58;6,5;58;6,5;6,4;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;27;6,5;0;,0;0;,0;0;,0;6,7;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;37;6,5;0;,0;0;,0;0;,0;6,5;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1060;gds;godsdienst;;0;0;162;7,0;0;,0;0;,0;0;,0;7,0;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1072;rms;religie, mens en samenleving;;0;0;27;7,3;0;,0;0;,0;0;,0;7,4;,0
2014;03JY;00;Calvijn College;0664;GOES;GOES;Zeeland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,6
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;0131;ak;aardrijkskunde;;0;0;41;6,5;40;6,5;40;6,4;40;6,4;6,4;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;0161;in;informatica;;0;0;9;6,4;0;,0;0;,0;0;,0;6,4;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;0251;m&o;management en organisatie;;0;0;22;6,5;21;6,6;22;7,6;21;7,7;7,3;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;0311;fi;filosofie;;0;0;9;6,8;9;6,8;9;7,0;9;7,0;7,0;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;88;88;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;94;6,5;94;6,5;94;6,1;94;6,1;6,3;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1002;entl;Engelse taal en literatuur;;0;0;94;6,8;94;6,8;94;6,9;94;6,9;6,9;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1003;fatl;Franse taal en literatuur;;0;0;35;5,5;33;5,6;35;6,1;33;6,2;5,8;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;14;6,1;14;6,1;14;6,2;14;6,2;6,1;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1018;biol;biologie;;0;0;33;6,5;33;6,5;33;6,8;33;6,8;6,6;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1019;maat;maatschappijleer;;0;0;94;6,8;0;,0;0;,0;0;,0;6,8;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;79;79;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1021;ges;geschiedenis;;0;0;58;6,1;58;6,1;58;6,7;58;6,7;6,4;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1022;econ;economie;;0;0;60;6,1;60;6,1;60;6,7;60;6,7;6,4;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1023;nat;natuurkunde;;0;0;24;6,6;24;6,6;24;7,0;24;7,0;6,8;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1024;wisA;wiskunde A;;0;0;57;6,6;56;6,7;57;7,2;56;7,3;6,9;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1025;wisB;wiskunde B;;0;0;34;6,4;34;6,4;34;7,1;34;7,1;6,8;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1027;wisD;wiskunde D;;0;0;5;7,0;0;,0;0;,0;0;,0;7,0;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1028;schk;scheikunde;;0;0;37;7,0;37;7,0;37;6,8;37;6,8;6,9;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;12;6,8;12;6,8;12;5,6;12;5,6;6,1;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1031;kumu;kunst (muziek);;0;0;4;6,9;4;6,9;4;5,2;4;5,2;6,3;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1035;nlt;natuur, leven en technologie;;0;0;12;6,0;0;,0;0;,0;0;,0;6,0;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;24;7,1;0;,0;0;,0;0;,0;7,1;,0
2014;03KN;00;RK SGM Pius X;1728;BLADEL;BLADEL;Noord-Brabant;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,1
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;0131;ak;aardrijkskunde;;0;0;46;5,9;46;5,9;46;6,0;46;6,0;6,0;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;0161;in;informatica;;0;0;13;7,4;0;,0;0;,0;0;,0;7,4;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;0251;m&o;management en organisatie;;0;0;49;6,3;49;6,3;49;6,0;49;6,0;6,2;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;28;28;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;79;79;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;107;6,4;107;6,4;107;5,9;107;5,9;6,1;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1002;entl;Engelse taal en literatuur;;0;0;107;6,5;107;6,5;107;6,8;107;6,8;6,6;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1003;fatl;Franse taal en literatuur;;0;0;8;6,4;8;6,4;8;6,6;8;6,6;6,5;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;31;6,4;31;6,4;31;6,1;31;6,1;6,2;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1018;biol;biologie;;0;0;37;6,4;37;6,4;37;6,1;37;6,1;6,3;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1019;maat;maatschappijleer;;0;0;107;6,6;0;,0;0;,0;0;,0;6,6;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;18;18;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;89;89;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1021;ges;geschiedenis;;0;0;82;6,2;82;6,2;82;6,2;82;6,2;6,2;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1022;econ;economie;;0;0;89;6,0;89;6,0;89;6,3;89;6,3;6,2;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1023;nat;natuurkunde;;0;0;16;5,9;16;5,9;16;6,7;16;6,7;6,3;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1024;wisA;wiskunde A;;0;0;84;6,4;84;6,4;84;6,5;84;6,5;6,5;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1025;wisB;wiskunde B;;0;0;17;6,5;17;6,5;17;8,0;17;8,0;7,3;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1028;schk;scheikunde;;0;0;25;6,1;25;6,1;25;6,3;25;6,3;6,2;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;17;6,6;17;6,6;17;5,8;17;5,8;6,2;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;23;6,3;0;,0;0;,0;0;,0;6,4;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1060;gds;godsdienst;;0;0;103;6,6;0;,0;0;,0;0;,0;6,6;,0
2014;03OY;00;Niftarlake College;1904;STICHTSE VECHT;MAARSSEN;Utrecht;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,6
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;15;6,5;15;6,5;15;7,2;15;7,2;6,7;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;38;6,3;38;6,3;38;6,0;38;6,0;6,2;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0260;mu;muziek;;0;0;9;7,3;9;7,3;9;7,1;9;7,1;7,3;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;17;6,9;17;6,9;17;6,6;17;6,6;6,8;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;71;71;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;32;32;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;103;6,8;103;6,8;103;6,1;103;6,1;6,5;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;103;6,6;103;6,6;103;6,6;103;6,6;6,6;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;12;6,5;12;6,5;12;6,6;12;6,6;6,8;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;42;6,4;42;6,4;42;6,1;42;6,1;6,4;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;39;6,5;39;6,5;39;6,4;39;6,4;6,4;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;103;7,0;0;,0;0;,0;0;,0;7,0;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;47;47;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;56;56;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;55;6,4;55;6,4;55;6,5;55;6,5;6,5;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1022;econ;economie;;0;0;67;6,3;67;6,3;67;6,0;67;6,0;6,2;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;27;6,8;27;6,8;27;7,4;27;7,4;7,1;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;74;6,5;74;6,5;74;6,6;74;6,6;6,6;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;23;6,6;23;6,6;23;7,5;23;7,5;7,0;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;48;6,4;48;6,4;48;6,4;48;6,4;6,4;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;28;6,8;0;,0;0;,0;0;,0;6,8;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;21;7,8;0;,0;0;,0;0;,0;7,8;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1060;gds;godsdienst;;0;0;103;6,7;0;,0;0;,0;0;,0;6,7;,0
2014;03RB;00;Chr SGM Prins Maurits;1924;GOEREE-OVERFLAKKEE;MIDDELHARNIS;Zuid-Holland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,1
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;0131;ak;aardrijkskunde;;0;0;31;6,1;31;6,1;31;7,3;31;7,3;6,7;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;0161;in;informatica;;0;0;25;6,7;0;,0;0;,0;0;,0;6,7;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;0251;m&o;management en organisatie;;0;0;73;6,1;72;6,2;73;6,1;72;6,1;6,2;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;0260;mu;muziek;;0;0;6;6,1;6;6,1;6;6,1;6;6,1;6,3;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;0270;te;tekenen;;0;0;20;6,5;20;6,5;20;6,6;20;6,6;6,5;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;162;162;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;163;6,2;163;6,2;163;6,1;163;6,1;6,2;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;163;6,6;163;6,6;163;6,9;163;6,9;6,8;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;28;6,3;28;6,3;28;6,1;28;6,1;6,3;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;50;5,8;50;5,8;50;6,1;50;6,1;6,0;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1018;biol;biologie;;0;0;85;6,0;85;6,0;85;6,2;85;6,2;6,1;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1019;maat;maatschappijleer;;0;0;164;6,6;0;,0;0;,0;0;,0;6,6;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;48;48;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;115;115;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1021;ges;geschiedenis;;0;0;105;6,1;105;6,1;105;5,9;105;5,9;6,0;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1022;econ;economie;;0;0;129;6,3;129;6,3;129;6,3;129;6,3;6,4;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1023;nat;natuurkunde;;0;0;46;6,1;46;6,1;46;6,5;46;6,5;6,3;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1024;wisA;wiskunde A;;0;0;123;6,3;123;6,3;123;6,5;123;6,5;6,5;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1025;wisB;wiskunde B;;0;0;32;6,4;32;6,4;32;7,5;32;7,5;7,0;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1028;schk;scheikunde;;0;0;59;6,4;59;6,4;59;6,5;59;6,5;6,4;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;19;6,3;0;,0;0;,0;0;,0;6,3;,0
2014;03RR;00;Candea College;0226;DUIVEN;DUIVEN;Gelderland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,6
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;24;6,4;24;6,4;24;6,4;24;6,4;6,5;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;0251;m&o;management en organisatie;;0;0;18;6,6;18;6,6;18;6,0;18;6,0;6,3;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;93;93;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;93;6,3;93;6,3;93;5,9;93;5,9;6,2;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;93;6,4;93;6,4;93;6,8;93;6,8;6,6;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;26;6,5;26;6,5;26;6,9;26;6,9;6,7;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;27;6,1;27;6,1;27;6,1;27;6,1;6,1;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;1018;biol;biologie;;0;0;41;6,2;41;6,2;41;5,7;41;5,7;5,9;,0
2014;03RU;00;Herbert Vissers College;0394;HAARLEMMERMEER;NIEUW-VENNEP;Noord-Holland;HAVO;1019;maat;maatschappijleer;;0;0;93;7,1;0;,0;0;,0;0;,0;7,1;,0
